x, y
2.323867310771926542e-01,3.941809298167542330e-02
7.475533810514811695e-01,4.104088177798626003e-02
9.849460289161322546e-01,8.798697746276784581e-02
4.987843539344924970e-01,7.194690661646135910e-01
4.889173925846338475e-01,7.447052793366073509e-01
9.557985038955922885e-01,5.234238818189012044e-01
4.904482400864330627e-01,8.998546249112689965e-01
8.824826579933876536e-01,2.279091560664798788e-01
5.939441402708210971e-01,5.651179091594382697e-01
8.748169066589148724e-01,5.882096570392760793e-01
8.736478650179636540e-01,6.621814633819410600e-01
9.316035531912596479e-01,8.648932015843147081e-02
2.156900639619682147e-01,2.758871603704760034e-01
5.065524630372747472e-01,2.018402181279006502e-01
3.892491988683450810e-01,6.973920067146721635e-01
4.910200391084469373e-01,2.610985600626922754e-01
4.869385500102137998e-01,8.697826194562872093e-01
9.307236232212664495e-01,7.946403603086815703e-01
2.202265409006562979e-01,6.520081211590531556e-01
8.626572312667750708e-01,7.295445606547977802e-01
6.595512184020767554e-01,4.682251062315803125e-01
9.260413837101012513e-01,5.946808405912956674e-01
2.901960960182440319e-01,6.231814931648397282e-01
9.414655269437693930e-01,7.278937109154800522e-01
9.222952888702637964e-01,1.270034003246727217e-01
8.247950714657342752e-01,1.082333161344450900e-02
1.907120046571502137e-01,2.620636436780601208e-01
6.591789714528762945e-01,5.773481355201173226e-01
9.467536610508832107e-01,1.794337368583914794e-01
9.312759872651825699e-01,7.746762118591032920e-02
4.636222037498270998e-01,8.042196662209095681e-01
6.224165061267281640e-01,4.547099001550537478e-01
8.751362387166710111e-01,1.536304586713010956e-01
4.856857672559387051e-01,7.895793184304935597e-01
7.073963655176339627e-01,9.926364056654271018e-01
8.663109694381504466e-01,5.762882942178254586e-01
8.963334181823177094e-01,5.222399481960811052e-01
1.900242001451878382e-01,2.313222927903848536e-01
8.970373406381976222e-01,7.361327882010298973e-01
2.253116455858550360e-01,8.816239575632166536e-01
8.619308307063996422e-01,6.904596127436480879e-01
4.462693960435085705e-01,7.448854787342065187e-01
9.152658572074477972e-01,6.720004656188582892e-01
9.759517440642402342e-01,5.127751521616463748e-02
5.621586470807501401e-01,1.850017501972252010e-01
5.273934982740594579e-01,2.306935784478109097e-01
5.185190513939371693e-01,1.421440174103721921e-01
9.670542106431280205e-01,8.269586061747458139e-02
9.009046690613262687e-01,1.075780340632188636e-01
9.161589066439661533e-01,5.410802772983055453e-01
9.173012768892775393e-01,8.163013887890280262e-01
6.504156414845110312e-01,5.329731247767909297e-01
9.936802949761559534e-01,1.377910307698452241e-01
1.288981890466809332e-01,3.356918794185399513e-01
7.217552130711500924e-01,3.863430948047742453e-01
7.936198685543456310e-01,3.145460797617277704e-01
5.748938577067330691e-02,8.776860705311311239e-01
5.025842467769874311e-01,2.679426293242626045e-01
5.340183133560455486e-01,1.852372264307243777e-01
6.966429036770311889e-01,3.958277148853667216e-01
9.180501665335951689e-01,8.463915313096408433e-01
8.559073889738807450e-01,5.616512687318808705e-01
7.172637451696856070e-01,4.173096480040110468e-01
3.833312813012593745e-01,6.852362118276522640e-02
4.900900318763796726e-01,2.190708403854605413e-01
3.471238202012810747e-01,9.467963281464952807e-02
4.705037053581991868e-01,7.955286816231322833e-01
5.426008240051954923e-01,7.650976606666560764e-01
8.133632415709834973e-02,7.658487156205110447e-01
9.228334607508448251e-01,8.342311403327088426e-01
9.020688684133242319e-01,5.754780650016518839e-01
6.341494959109773566e-01,4.656652065726508694e-01
6.828845922587860606e-01,9.879564509742280176e-01
9.070500085286999914e-01,8.106186311478444928e-01
8.912850079027624384e-01,7.585407913036970040e-01
1.532412204677062739e-01,2.750464268523811207e-01
7.422309967787031892e-01,3.639460897726957134e-01
5.250804255905739959e-01,8.210799829627688506e-01
9.523303525546780168e-01,7.746963466141983945e-01
4.672928426449054484e-01,1.999080901265519739e-01
9.099007288708647057e-01,5.267299796237862042e-01
8.885560188294658879e-01,7.792825427441117947e-01
2.808687708354196122e-02,5.584368081636810199e-01
9.896627505789570289e-01,1.394102933847090053e-01
9.449650073383344395e-01,1.107837940439191371e-01
9.259104024755083762e-01,3.198491973081151185e-01
5.155225561732671435e-01,8.114761777831548395e-01
6.549805549444320807e-01,9.613773384330874805e-01
4.513779554287785656e-01,7.649911385482411896e-01
8.414594009217902792e-01,3.062364666134179680e-01
4.513608670090996089e-02,7.861040111651870221e-01
4.735841294421323511e-01,7.818575122718174342e-01
9.107073667113225746e-01,7.342970701413800150e-01
8.801106207845477147e-01,8.090838707131960961e-01
6.349602030412572207e-01,8.116914300106228275e-01
4.760590115640216391e-01,7.389545456775971077e-01
9.555844307957833683e-01,8.111919105655592821e-01
8.039614714563901865e-01,6.890320039083395187e-01
9.448964733044094011e-01,8.903782550378103178e-02
5.054757317965387076e-01,2.244674012026053322e-01
8.701449786317778656e-01,5.609230307467846233e-01
6.947999267681086444e-01,3.462147461366293921e-01
8.919063568017462362e-01,5.729749829673804751e-01
2.529741021523059796e-01,6.022330190457861887e-01
8.046676236659840997e-01,2.978677944522055698e-01
8.928307512165198911e-01,7.694563265976185340e-01
7.321792167699564535e-01,3.654861150357289201e-01
2.223418109507824258e-02,9.305793465773850581e-01
3.401690622200896907e-01,4.264333416023891044e-02
5.104847147831073073e-01,2.566623716245929332e-01
9.181493620873851791e-01,2.705233002848816959e-01
1.776320816555383431e-01,3.350848850189027672e-01
2.507341828008424756e-02,8.893898403836677513e-01
9.433883757031750195e-01,7.912675798612655020e-01
6.165658123219829312e-01,5.532363309984708044e-01
4.776056381075297619e-01,4.924747599785878061e-01
4.188126462107542025e-01,7.068739371371920432e-01
9.376812309613655749e-01,7.886947227476585054e-01
9.218207015707708951e-01,4.463906251201532616e-02
4.355648015159554465e-01,8.095084347824857973e-01
5.280350266758429001e-01,1.558171122332902003e-01
3.826035571097818888e-02,6.871417789779843410e-03
4.466578612402065662e-01,7.007422592242900095e-01
6.925820339336062892e-01,4.066348963417197870e-01
9.285633054039158507e-01,8.231114075140223418e-01
4.250276650609756679e-01,6.697135108984032525e-01
4.630011037839596444e-01,7.019187161762914240e-01
4.760023043965706524e-01,1.687194409769672276e-01
5.066877414046307981e-01,1.951886319489756216e-01
1.455673141441128360e-01,3.335553806967053170e-01
9.177346141038633665e-01,1.813897373550393821e-01
8.667443477379197514e-01,3.333031632333106620e-01
5.166428266742565389e-01,8.366326595722345383e-01
1.379665436506849474e-02,9.315892629702058336e-01
8.973663921461296766e-01,7.953072647371299819e-01
6.523046975173895090e-01,4.589558040057298838e-01
9.060268829861704010e-01,7.412938439596229445e-01
2.819018191513290583e-01,7.901742131668586522e-01
8.897931563382500686e-01,7.967159090819563305e-01
4.518942954118219113e-01,6.859960195785508308e-01
6.831723868991684823e-01,3.985787631230109929e-01
4.303347409892119835e-01,8.396037325844958321e-01
2.287027498803116954e-01,2.773604058549330453e-01
4.743200252527408622e-01,7.101797201596511400e-01
9.950013896218842246e-01,5.350648745319165345e-01
8.843532951825960886e-01,1.997567938521852549e-01
3.129317081745446316e-01,2.429534826802415282e-02
4.914856770287688859e-01,7.474383449470733964e-01
9.982794595097332913e-01,1.170299534564420707e-01
4.853034317474681503e-01,7.484646331826254606e-01
1.804951176256253120e-02,9.766519293173813177e-01
6.618514416972841596e-01,5.387189789020591091e-01
8.438680641439385566e-01,6.573515423762748000e-01
7.018375019774112378e-01,5.109038808408433718e-01
8.270053702047163169e-01,3.345364199444894604e-01
8.744654439079592168e-01,7.764679639167145764e-01
8.724439564308984485e-01,5.332736341701334037e-01
6.169169813649378886e-01,4.652931577894073856e-01
8.612539963704709534e-01,7.305286976411703437e-01
9.225225384666314588e-01,1.270882488517924847e-01
8.587906291707430029e-01,1.666074581940178989e-01
9.018627503429541559e-01,1.475299769975628728e-01
4.619257971275542163e-01,2.076032421787709081e-01
5.673599530318783613e-01,2.069628253638149395e-01
7.536643338390286440e-01,3.595833241206897180e-01
8.844615150521286662e-01,2.327225407659312406e-01
9.490799324858316677e-01,8.946815550943665318e-02
8.981720079139324797e-01,6.307069356480021760e-01
5.505614816374261311e-01,8.072536423536967876e-01
4.957315137720672560e-01,1.925319211394596053e-01
6.172329024715644818e-01,9.545477839669515019e-01
6.483817041336322751e-01,4.982649019248797106e-01
4.750816053209414580e-01,7.713690195089252244e-01
9.563478166118402068e-01,7.942830558925976225e-01
5.460093326034682892e-01,1.614311773264002214e-01
3.702336131103878269e-02,9.122361648207528706e-01
4.809467207147567480e-01,1.357694691270574516e-01
8.323739471655148270e-01,7.624936057957242275e-01
8.672162536193525062e-01,7.967709884900788797e-01
4.547910538769139865e-02,9.464421754700901301e-01
4.153359390060356038e-01,3.980365845832611882e-04
9.919486447557070985e-01,7.797413818930953866e-02
8.998742548138629616e-01,7.565064285664024890e-01
8.279805881539969992e-01,6.830186640888494809e-01
2.647507005854843332e-02,9.179379108893906958e-01
8.566738693570641328e-01,7.585472297672097852e-01
5.072536867933405969e-01,7.595582174562371947e-01
4.143900762990692099e-01,6.213018655161012260e-01
4.150954953131051894e-01,6.793765128710528289e-01
5.356819809871699034e-01,1.880316007516281696e-01
3.770969920225323291e-01,6.873887339813511410e-02
8.677535377807190642e-01,7.358531407933087687e-01
2.091330557518544797e-02,8.037286021682819026e-01
5.741419561136036354e-01,8.353013570431727652e-01
8.996295740539320684e-01,9.462939806242290919e-01
4.403733039918371617e-01,7.454194169474813725e-01
7.551419980643482299e-01,1.804407472495972442e-02
9.126499716450523492e-01,7.395745904512210922e-01
4.775657349497755000e-01,9.163587424447827701e-02
9.939689133597491288e-01,1.212161234072038907e-01
3.763317635862873933e-01,2.201412761204912805e-02
8.623271032326763619e-01,7.223249148819049781e-01
3.105454119221447984e-01,2.637052312052834413e-02
9.089948973182450098e-01,1.605590348701302350e-01
2.750652950036241995e-01,4.895108098825762255e-03
9.411219169026867615e-01,3.832036267228144943e-02
7.844384403384906390e-01,5.147154440161116895e-03
9.960043875257150736e-01,6.826106644534002399e-02
9.496205259547094713e-01,5.232418934903937391e-02
9.879787367354174732e-01,1.148728823051893277e-01
4.640772401684545301e-01,1.408979854170516743e-01
8.633142850183078698e-01,3.377823933670555112e-01
4.600431082227275370e-01,1.632332336447213095e-01
8.494756698571114262e-01,2.090817513593742349e-01
4.875891620428915996e-01,1.973934322756792925e-01
5.056367321244517044e-01,2.289421173099002171e-01
9.146713079305491823e-01,7.940194072715208717e-01
3.484077721909037972e-01,6.682240738167505301e-01
8.857405403663941579e-01,7.670929950184163237e-01
4.863860037946716730e-01,7.476963718896871836e-01
1.467046336424049358e-01,2.836155284236070440e-01
6.117009987037358432e-01,5.213661446845421210e-01
8.740842814905950275e-01,8.045422647256222914e-01
5.089220757319110611e-01,7.971554271501876121e-01
6.869427711796494140e-02,8.255614975396603494e-01
5.059023086398408697e-01,7.734084237420671970e-01
5.904103656202153161e-02,8.897157755290099335e-01
8.638740940120965828e-01,3.234046499370456518e-01
8.966617307297642947e-01,2.733321697250722382e-01
4.187251089499404166e-01,6.860816783308143485e-02
9.017472655505580637e-01,5.671192100942974434e-01
9.596223750200169045e-01,5.785291590939568573e-01
1.449050112766222531e-01,3.537142387220598705e-01
4.744195723036657153e-01,2.507095065889435315e-01
7.895859149719728354e-01,3.551916529505672049e-01
8.229469439752672422e-01,7.324233965838724547e-01
8.805280921429243790e-01,5.505142287634444687e-01
8.910825932650942027e-01,5.976554627575735301e-01
8.348042266808775036e-01,3.445777743918254643e-01
7.274909478697816345e-01,9.770068827251288113e-03
5.050759959336296179e-01,2.423156698620684280e-01
4.582984215909541303e-01,2.100390969897545368e-01
5.538452887530855850e-01,1.829729309220331501e-01
2.455404589285875572e-01,3.969522607291187111e-02
5.060666492463827826e-01,7.514787187208028518e-01
8.982115803544789001e-01,1.606413652046105867e-01
1.652553149394757614e-01,2.387913322232330104e-01
8.955989574054983304e-01,7.634247765550618015e-01
8.236760161069329733e-01,2.813715705678128121e-01
8.005345960617351597e-01,3.119057401334263124e-01
2.848642760840691679e-01,3.701129681491055479e-03
9.196274061831968272e-01,2.516410417001381239e-01
9.032177966974710426e-01,6.887754371382724949e-01
5.002964815246011554e-01,7.325015280221331970e-01
8.639951125765359397e-01,7.045050611570364829e-01
3.494990285742974878e-01,7.340229179788356761e-01
7.703749465202393010e-01,3.472124778598224548e-01
4.501740128758298098e-01,2.788016706746855311e-01
2.151749723921625446e-03,1.610432474523239010e-01
5.041604080985073733e-02,9.073579531964829359e-01
9.911141087964706609e-01,3.345770464344803852e-01
9.828509108839715847e-01,1.283804976527954667e-01
2.221378360495407378e-03,9.169822847125587151e-01
4.724274043405867207e-01,7.764245199783242901e-01
8.734481904596530510e-01,2.134229822238860041e-01
1.425858102219719203e-01,2.921868134840638342e-01
4.762468428186212854e-01,7.289740489756761921e-01
9.038946951529204243e-01,5.425364437345797652e-01
8.435002044291758372e-01,5.419681149808375231e-01
3.274475487671054674e-01,3.034857847569105704e-02
6.642336430476620812e-01,5.501440193348746677e-01
3.137029543477454219e-02,8.825902537377827706e-01
9.279698892245320518e-01,1.075479076877627893e-01
2.726091525236310487e-01,6.286949535182162485e-01
6.406046227537229854e-01,5.366008481925260698e-01
4.939139753777754827e-01,8.711052025727993309e-01
3.155047229556429134e-02,8.877733739509034994e-01
3.261235753479060362e-01,6.320284421869206692e-01
7.144998438381843231e-01,3.255009131532728972e-01
1.887043760727292740e-01,2.922895913089724740e-01
8.427169052823765272e-01,2.129616217981106230e-01
8.760371244482781927e-01,5.770828674875317921e-01
8.771093114490154941e-01,2.672809145247061480e-01
9.319652642866856906e-01,1.521070923020843013e-01
2.823165883743279370e-01,8.215054423378552739e-01
8.970346944342564299e-01,5.737982522123868945e-01
9.008726973431969709e-01,7.124190156967012966e-01
5.840331135245699912e-01,8.539136651606372697e-01
4.416960513769222496e-01,7.063883595001391180e-01
6.844057056526785532e-01,9.643358311160167284e-01
7.706303017737283767e-01,3.307957524833873286e-01
9.154770053614412761e-01,7.367610838680705987e-01
8.845863879846260769e-01,5.896829392743825338e-01
4.267398911720104993e-01,6.878789174011122887e-01
7.000293230902364661e-01,5.652775670849417011e-01
9.244521270144211433e-01,8.364076313439466892e-01
4.968532525539299805e-01,2.433211059608416660e-01
1.296169887886970962e-01,3.394495930869853018e-01
4.939847658348744952e-01,1.966982531618688412e-01
5.230181786781500364e-01,8.660090668477935516e-01
6.482933766372653839e-01,6.597773463372380576e-01
9.072112068774216276e-01,8.652436120031981037e-02
3.736164508923041083e-01,7.274958825454898026e-01
4.801948296513773862e-01,7.682732812016380697e-01
1.518193547533830401e-01,2.840144175064850396e-01
8.924467746158201154e-01,2.809108047382962159e-01
4.653081402445163883e-01,1.602868593606255887e-01
8.829221761260852563e-01,7.139898235392169168e-01
8.647134532059913559e-01,7.606090587820436566e-01
8.311083747314947923e-01,5.934958155733570662e-01
5.335815877223349935e-01,1.670317992612881941e-01
4.608830630800638817e-01,7.057647846207346642e-01
9.152608559660347920e-01,6.278226103533315339e-01
1.864261686424720788e-01,2.980208223511835453e-01
5.785303570151800745e-02,5.680900029425312026e-01
1.469211662034733967e-01,3.485387457843545089e-01
8.776726984962532896e-01,7.795722851242854468e-01
